id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
118651,139258,Orbiter 2016,NULL,2000-11-27 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
118734,37561,Ochan no Oekaki Logic,NULL,2000-02-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118820,131184,Family Game Pack,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118924,94520,Piposh 2,"The game starts from the point the last game left off: Piposh is swims towards the comical duo Katzale and Nahche (from Piposh 1, n the Intrigue of the Ratings), throws them to the see and takes their raft. After 7 days (which he thinks are 19 years) in which he only ate creamed apples (so he says), Piposh arrives to an island inhabited by fanatic gnomes, while he suffers from hallucinations and paranoia.",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118929,43549,Aqua Aqua,NULL,2000-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118950,40719,Crazy Valet,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118989,8346,Babylon 5: Into the Fire,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119150,66288,Blue Submarine No. 6: Time And Tide,NULL,2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119252,45018,Grind Session,NULL,2000-05-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119291,144563,NFL Blitz 2001,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119322,37501,Uzumaki: Noroi Simulation,NULL,2000-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119337,10092,Kessen,NULL,2000-03-04 00:00:00.000,2,NULL,NULL,NULL,50.7494,6
119363,39598,NFL Blitz 2000 Gold Edition,NULL,2000-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119594,130710,Marionette Company 2 Chu!,NULL,2000-05-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119767,44902,Sanvein,NULL,2000-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119843,50432,Dracula: The Last Sanctuary,NULL,2000-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120209,71670,Sorcerian: Shichisei Mahou no Shito,NULL,2000-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120329,50069,Supercross Freestyle,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121098,5554,Eldorado Gate Volume 2,NULL,2000-12-12 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121158,8136,Looney Tunes: Space Race,NULL,2000-11-17 00:00:00.000,1,NULL,NULL,NULL,78.5723,7
121265,6719,Cannon Spike,NULL,2000-11-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121445,46375,Love Hina: Totsuzen no Engeji Happening,NULL,2000-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121486,4352,Max Steel: Covert Missions,NULL,2000-10-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121493,45815,Maximum Pool,NULL,2000-09-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121525,46639,Vegas Games 2000,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121529,46554,Sega Worldwide Soccer 2000: Euro Edition,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121575,93306,Tux Racer,NULL,2000-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121588,186591,Hiryuu no Ken Retsuden GB,NULL,2000-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121685,53465,Pompei - The legend of Vesuvius,"Adrian Blake, trapped in a mountain cave, surrounded by a raging war, fears his exciting and adventurous life is almost at an end. The goddess Ishtar appears before him and offers to save him in exchange for his love. Rejecting her advances and safely returning home, Adrian discovers that his fiancée is missing. Realizing that Ishtar has cursed him, Adrian searches ancient scrolls to invoke the goddess to help him find Sophia. Instead, Ishtar challenges him to go back in history to Pompeii in the year 79 A.D. and win the love and trust of Sophia, as a complete stranger. Adrian must race against time - he is aware that Mount Vesuvius is destined to erupt in just 4 days. Overcoming numerous obstacles, Adrian must act quickly to save Sophia and himself before all is lost.",2000-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
121698,47679,Midway's Greatest Arcade Hits: Volume 1,NULL,2000-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121824,49982,Winnie the Pooh: Adventures in the 100 Acre Wood,NULL,2000-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121840,10141,Snake II,NULL,2000-09-01 00:00:00.000,7,NULL,NULL,NULL,80.1139,14
121847,138997,Kakurenbo Battle: Monster Tactics,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121896,24170,Championship Manager: Season 00/01,NULL,2000-12-31 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
121967,98976,Gradius III and IV,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122056,9096,Kiss: Psycho Circus: The Nightmare Child,NULL,2000-07-14 00:00:00.000,1,NULL,90.0000,1,79.1293,5
122243,177623,Namco Museum,NULL,2000-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122542,147880,Pixeline - for fulde sejl,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123010,71630,Disney's Mickey Mouse Toddler,NULL,2000-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123030,62127,Ogami Ichiro Funtouki: Sakura Taisen Kayou Show - Benitokage Yori,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123208,41,Deus Ex,NULL,2000-06-26 00:00:00.000,295,NULL,90.5000,3,88.1455,622
123412,83238,Moorhuhn 2: Die Jagd Geht Weiter,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
123566,37484,Slither Link,NULL,2000-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123996,123687,Cabela's Big Game Hunter 4,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
124119,50425,Thomas and Friends - Trouble on the Tracks,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124430,853,Sacrifice,"From the Sacrifice wikia: 
 
Sacrifice's campaign follows the story of a vagrant wizard known as Eldred. Five gods offer him a home, but Eldred must settle with only one. Early on in the campaign, the gods hear a prophecy that foretells their destruction by a traitor amongst them, a traitor that only a wanderer could defeat. As a result of this, their once harmless bickering transforms into all-out warfare, and Eldred must pick a side.",2000-11-05 00:00:00.000,10,NULL,60.0000,1,81.4604,18
124443,132042,Skippy - The Curse Of The Temple Of Ock,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
124495,144507,James Bond 007: The World Is Not Enough,"The game closely follows the plot of the film. MI6 agent James Bond is sent to Bilbao, Spain to meet a Swiss banker and retrieve money for Robert King, a friend of M who purchased a classified report from the Russian Atomic Energy Department. The report, which was taken from a dead MI6 agent, is believed to contain information about terrorists who have attacked King's oil pipeline in Kazakhstan. Bond asks the banker who killed the MI6 agent, but he is unexpectedly killed by an assassin. Bond escapes with the money and takes it to the MI6 headquarters in London. A terrorist group then launches an attack on the MI6 headquarters, prompting Bond to pursue the assassin through a London Underground station. Bond offers her protection, but she ultimately kills herself by exploding a hot air balloon. The MI6 traces the recovered money to a KGB agent-turned-terrorist known as Renard, who previously kidnapped King's daughter, Elektra. M assigns Bond to protect Elektra, who is about to oversee the construction of an oil pipeline in Azerbaijan.

During a tour of the pipeline's proposed route in the mountains, Bond and Elektra are attacked by a hit squad in armed, paraglider-equipped snowmobiles. Bond suspects the attack was caused by Elektra's head of security, Davidov, and decides to kill him before taking his place on a flight to a Russian ICBM base in Kazakhstan. There, Bond meets nuclear physicist Christmas Jones and learns that Renard managed to steal plutonium from a nuclear warhead. To get a lead on where Renard might be hiding, Bond visits a former Russian mafia adversary, Valentin Zukovsky, who reveals that Elektra was in exchange for the use of a submarine currently being captained by his nephew. Jones realises that if Renard were to insert the stolen plutonium into the submarine's nuclear reactor, the resulting nuclear explosion would destroy Istanbul, sabotaging the Russians' oil pipeline in the Bosphorus. In Istanbul, Bond and Jones are captured by Elektra's henchmen. Jones is taken aboard the submarine, while Bond is taken to the Maiden's Tower. With the help of Zukovsky, Bond kills Elektra and boards the submarine. Ultimately, Bond finds Renard in the submarine's reactor and kills him before escaping with Jones.",2000-10-17 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
124527,10683,Fighter Destiny 2,NULL,2000-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124538,74426,The Emperor's New Groove,"The game loosely follows the plot of the film, from which it also includes a number of video clips. Emperor Kuzco has been transformed into a llama by his evil advisor Yzma, who has subsequently taken over his throne. Kuzco befriends the peasant Pacha, and together they seek to confront Yzma and obtain an elixir that will return Kuzco to his human form.",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124552,18018,Never 7: The End of Infinity,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,69.9658,5
124665,27121,Atelier Marie GB,NULL,2000-01-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124739,19688,Snowboarding,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124911,51401,The Return of the Incredible Machine: Contraptions,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124972,80076,Riddle of the Sphinx: An Egyptian Adventure,NULL,2000-12-05 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
124987,8002,TOCA World Touring Cars,NULL,2000-08-24 00:00:00.000,4,NULL,NULL,NULL,89.5364,5
125043,167708,Lego Rock Raiders,NULL,2000-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125169,146924,Dino Genesis,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125201,3584,Razor Freestyle Scooter,NULL,2000-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125238,72029,ECW Anarchy Rulz,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125252,7511,Cleopatra: Queen of the Nile,NULL,2000-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
125261,146532,Densha de GO! 3 Tsuukinhen: Daiyakaisei,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125263,137397,Shin Sedai Robot Senki - Brave Saga 2,NULL,2000-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125483,80638,LEGO Alpha Team,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125532,45305,F1 2000,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125561,46507,Vectrace,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125582,8319,Gunman Chronicles,NULL,2000-11-20 00:00:00.000,9,NULL,80.0000,1,75.5198,15
125630,191627,Handkerchief,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125645,78777,LEGOLAND,NULL,2000-05-01 00:00:00.000,1,1,NULL,NULL,74.8824,5
125843,6522,Nancy Drew: Message in a Haunted Mansion,NULL,2000-11-24 00:00:00.000,1,NULL,NULL,NULL,60.1459,8
125884,90142,Sanity: Aiken's Artifact,NULL,2000-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126003,4109,X-Men: Mutant Academy,NULL,2000-07-14 00:00:00.000,NULL,NULL,30.0000,1,59.8545,8
126117,6443,WWF SmackDown!,NULL,2000-03-02 00:00:00.000,7,NULL,NULL,NULL,66.9595,26
126120,6444,WWF SmackDown! 2: Know Your Role,NULL,2000-11-21 00:00:00.000,9,NULL,NULL,NULL,68.4449,25
126194,14818,Aliens versus Predator Classic 2000,NULL,2000-03-28 00:00:00.000,3,NULL,NULL,NULL,79.2380,5
126307,7254,Romance of the Three Kingdoms VII,NULL,2000-02-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126394,3418,Banjo-Tooie,NULL,2000-11-20 00:00:00.000,47,NULL,NULL,NULL,87.0998,113
126521,19425,Star Trek: New Worlds,NULL,2000-09-07 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
126525,9831,Warlords Battlecry,NULL,2000-01-01 00:00:00.000,3,NULL,70.0000,1,NULL,NULL
126535,13364,Heroes Chronicles: The Fiery Moon,"In The Fiery Moon, a direct sequel to The World Tree, Tarnum continues his search for Vorr and the other two Ancestors. He is drawn further northeast across an inhospitable desert and into a tall, nameless mountain range. Along the way, he encounters an injured familiar named Skizzik who has fled from Vorr's armies. Skizzik tells Tarnum that the Ancestors are imprisoned on the Fiery Moon, which can only be reached through the Sparkling Bridge. The Sparkling Bridge is an ancient portal capable of instigating travel to any world in the universe. It has been guarded by the elementals since the dawn of time and requires the Ring of the Wayfarer to be operated. 
 
Tarnum travels to the Fiery Moon and frees the two remaining sane Ancestors from Xyron, the Jailer. The Ancestors give Tarnum sap from the World Tree which will help him cure their brother, Vorr. However, Tarnum's loses his battle against Vorr's army. Grumba also dies in the battle, but Skizzik survives. After rebuilding his forces, Tarnum is intent on killing Vorr this time, but the other Ancestors convince him to use the sap because if Tarnum kills Vorr, he and the other Ancestors will die and enter Oblivion as well. Tarnum reaches Vorr and gives him the sap which cures his madness. For the first time, Tarnum feels he really can change his cruel barbarian ways.",2000-11-15 00:00:00.000,1,NULL,NULL,NULL,30.5867,5
126580,727,Grand Prix 3,NULL,2000-08-24 00:00:00.000,1,NULL,100.0000,1,70.2022,6
126688,49983,The Wild Thornberrys: Rambler,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126695,3128,Brigandine: Grand Edition,NULL,2000-05-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126741,8435,Heroes Chronicles: Clash of the Dragons,"In Clash of the Dragons, the good dragons leave AvLee. Having lived with these green and gold dragons for twenty years, Tarnum sets out on a quest to find them. He leaves Adrienne, the fire witch, to look after the orphan boy Waerjak while he is gone. Tarnum appoints the dwarf Kurbon as his master of supplies, and the elves appoint the druid Aspen as Tarnum's advisor. Tarnum and Aspen frequently play chess together, but Tarnum's aggressive tactics cause him to lose each time.

Tarnum speaks to the Dragontalker about the disappearance of the good dragons. The Dragontalker tells Tarnum about Mutare, an overlord who used the Vial of Dragon's Blood to turn herself into the Dragon Queen of Nighon, thus enslaving all dragons, good and evil, to her will. Tarnum steals this vial and uses it on the ten kidnapped Gold Dragon Mothers in order to restore the good dragons to their normal selves. While he does so, he rescues the ranger Valita from a demonic prison. Aspen, once a great spy, suspects Captain Valita of spying for Nighon, but Tarnum refuses to believe this.

Tarnum continues to battle against Mutare, even after she gains power over the mighty Rust, Crystal and Azure Dragons. To gain an advantage over Mutare, Tarnum seeks the aid of the Faerie Dragons. Aspen captures the harpy messenger who carries the spy reports to and from Nighon. The harpy claims that the notes are stuck to a tree with an arrow of green and black fletchings (the colors of Valita's arrows). Tarnum realizes that Kurbon is the spy because he knows all the troop movements and supplies the arrows for Valita whom he trained while in the Forest Guard. Kurbon shoots Aspen (who dies a few weeks later) before fleeing into Nighon.

Tarnum's lightning assault pushes Mutare back into Nighon territory, but now she focuses all of her forces against him. Valita is captured by the traitor, Kurbon. Tarnum eventually frees her by reminding Kurbon of who he really is, which leads to dwarf's second betrayal, this time of Mutare. Kurbon sacrifices his troops and his own life to liberate Valita. After Tarnum's victory on the border, Mutare is forced to retreat further into Nighon to plot Tarnum's death. Tarnum progresses further into Nighon and battles Mutare herself, crushing her armies and forcing her to flee. While weakened Mutare plans her revenge in Nighon, she is killed by unknown person in a coup for power, just like she herself once came to rule the Dungeons. Tarnum is called away again by the Ancestors, but he will always remember the time he spent in AvLee as the happiest time of his life.",2000-11-15 00:00:00.000,4,NULL,NULL,NULL,40.7651,7
126866,8298,Formula One 2000,NULL,2000-10-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126954,63016,PoPoLoCrois Monogatari II,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127036,1169,Destruction Derby Raw,NULL,2000-06-30 00:00:00.000,3,NULL,NULL,NULL,65.1591,7
127425,45036,RayCrisis: Series Termination,NULL,2000-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127821,8434,Heroes Chronicles: Masters of the Elements,"In Masters of the Elements, a ten thousand-year truce between the Elemental Lords of Air, Earth, Water, and Fire comes to an end. The Ancestors send Tarnum to stop this feud before it destroys the material world. The only way to access the elemental planes is to take control of the last remaining Elemental Conflux in Enroth. Using the forces of Gavin Magnus, the Immortal Grand Vizier of Bracada, Tarnum conquers the last Conflux and discovers the location of the Gateway to the Clouds.

Upon reaching the Plane of Air, Tarnum discovers that Shalwend, Lord of Air, has already departed his realm. When Shalwend destroys the Gateway to the Clouds behind Tarnum, Tarnum is forced to find another way to return to his world. He must become a master of all four elements before returning to Antagarich. He next travels to the Plane of Water where he learns that Acwalander, the Water Lord, has left his realm as well.

In the Plane of Earth, Tarnum is shocked to find that Reamus (a wizard who traveled to the plane 200 years ago) is still alive. Even stranger, only 16 years have passed on the Plane of Earth in that time. As Gralkor, the Earth Lord, has also left his plane, Tarnum and his men realize that the Elemental Lords are using the time variations between the material world and the planes in order to gain a foothold in the material world before Tarnum can return.

While in the Plane of Fire, Reamus and Barsolar (King Magnus's cousin and advisor to Tarnum) learn of the Plane of Magic. Magic binds the elements together, so they know it will give them the advantage they will need against the Elemental Lords. After receiving the aid of the magic elementals and returning to the Plane of Fire to free the Phoenixes enslaved by Pyrannaste, Lord of Fire, Tarnum leads his army back to the material world.

Thirty years have passed in the world since Tarnum had left. King Magnus brings an army to support Tarnum. While they are in camp, Magnus and Tarnum exchange stories. Tarnum learns that one of his Behemoths killed Magnus centuries ago in the battle for Castle Steelhorn, and that Magnus somehow awoke to find himself immortal and later became King of Bracada. However, Tarnum finds Magnus to be arrogant and self-righteous, refusing to consort with the man. Once the Elemental Lords are defeated, Tarnum sends his elemental troops back to their planes. He coldly lets Gavin Magnus know that the elementals will never return to Antagarich (even though they later do so in Armageddon's Blade) then asks the Magic Elementals to destroy all Confluxes and all records of the elemental planes before returning to his life as a Barbarian.",2000-11-15 00:00:00.000,4,NULL,NULL,NULL,41.4350,8
127902,49865,Oddworld Adventures 2,NULL,2000-01-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128178,78719,Umihara Kawase: Shun - Second Edition,NULL,2000-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128278,139301,Wizardry Dimguil,NULL,2000-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128379,3566,Nushi Tsuri 64: Shiokaze ni Notte,NULL,2000-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128385,158962,James Bond 007: The World Is Not Enough,NULL,2000-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128400,28838,Sega GT,NULL,2000-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128674,43974,Memories Off Pure,NULL,2000-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128903,32667,Gorkamorka,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128970,44836,Ronaldo V-Football,NULL,2000-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128972,37503,Hunter X Hunter: Ishi o Tsugomono,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128981,54663,Pinchcliffe Grand Prix,NULL,2000-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
128992,44838,The Messenger,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
129008,49975,The Adventures of the Smurfs,"The Smurfs have turned orange! You must help Handy Smurf build a machine to save his friends. Your adventures will take you through 16 exciting levels where you will cross a river, travel deep within the mines, fly high up in an airplane, avoid lava from a volcano and so much more!",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129026,50071,Roland Garros French Open,NULL,2000-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129074,166366,Neo ATLAS 3,NULL,2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129313,78971,pop'n music 5,NULL,2000-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129484,128881,Kid Pix Deluxe 3,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129514,37700,Chou-Denki Card Battle: Youfu Makai - Kikuchi Shuugyou,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129553,44987,The Flintstones: Bedrock Bowling,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129560,44743,Hugo: The Quest for the Sunstones,NULL,2000-12-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129582,80119,Mega Pinball,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129653,75448,Samurai Spirits! 2 (Best Collection),NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129833,2815,Dexter's Laboratory: Robot Rampage,NULL,2000-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129996,4146,Tiny Bullets,"One day, a boy named Horin was out on an errand for his grandmother. He was heading to the next village to purchase medicine, which by foot was half a day from his village. He was told not to take the path through Mt. Curse. But everyone in the village looks down on Horin, and he figures if he can make it through Mt. Curse, then maybe he'll start to get a little respect. But he was a little worried; after all, legend says that there are terrible monsters living there. What to do, what to do?

So of course, while he's pondering whether or not to make the journey, an earthquake splits the ground beneath his feet, with the only path leading towards Mr. Curse. There's only one thing he can do now...",2000-04-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
130108,45099,NASCAR 2001,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130148,690,F1 Championship Season 2000,NULL,2000-12-06 00:00:00.000,NULL,NULL,NULL,NULL,79.2545,6
130181,223,The Sims,"Management in The Sims revolves around decision-making. From physical environmental layouts, to mental outlook, emotional makeup and skills of your Sims, you'll be immersed in their daily lives. Activities include buying and placing unique items for households and offices, selling and replacing worn out furnishings, and otherwise building and maintaining the world in which your Sims live.

You'll guide your Sims in life-development phases and chemistry between your Sims is a product of your manipulations as well - all form the level and style of interaction through conversations with other Sims.

The Sims has a range of ten career tracks for your breadwinners to follow and each career advancement requires specific skills for success. There are ten levels of positions within each of the ten career tracks - your Sims can work their way up in career fields.

Your Sims can experience floods, fires, and robberies. Neglect, starvation, loss of energy, failure to perform basic bathroom visits - all can affect your Sims and even stop them in their tracks. Death is an option and entire families could be wiped out by complete neglect and starvation.",2000-02-04 00:00:00.000,109,NULL,85.0000,3,80.0288,376
130210,45049,Mort The Chicken,NULL,2000-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130393,1167,The Outforce,NULL,2000-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
